"LON","LAT","GEOID","NAMELSAD","pop_2013","States","HUC8","Name"
-96.0625,42.1875,19133,"Monona County",9208,"IA",10230004,"Monona-Harrison Ditch"
-96.0625,42.3125,19193,"Woodbury County",102155,"IA",10230004,"Monona-Harrison Ditch"
-96.0625,42.4375,19193,"Woodbury County",102155,"IA",10230004,"Monona-Harrison Ditch"
-96.0625,42.5625,19149,"Plymouth County",24923,"IA",10230004,"Monona-Harrison Ditch"
-96.0625,42.6875,19149,"Plymouth County",24923,"IA",10230004,"Monona-Harrison Ditch"
-96.0625,42.8125,19149,"Plymouth County",24923,"IA",10230002,"Floyd"
-96.0625,42.9375,19167,"Sioux County",34050,"IA",10230002,"Floyd"
-96.0625,43.0625,19167,"Sioux County",34050,"IA",10230002,"Floyd"
-96.0625,43.1875,19167,"Sioux County",34050,"IA",10230002,"Floyd"
-96.0625,43.3125,19119,"Lyon County",11659,"IA,MN",10170204,"Rock"
-96.0625,43.4375,19119,"Lyon County",11659,"IA,MN",10170204,"Rock"
-96.0625,43.5625,27133,"Rock County",9601,"IA,MN",10170204,"Rock"
-96.0625,43.6875,27133,"Rock County",9601,"IA,MN",10170204,"Rock"
-96.0625,43.8125,27133,"Rock County",9601,"IA,MN",10170204,"Rock"
-96.0625,43.9375,27101,"Murray County",8639,"IA,MN",10170204,"Rock"
-96.0625,44.0625,27101,"Murray County",8639,"MN",7100001,"Des Moines Headwaters"
-96.0625,44.1875,27101,"Murray County",8639,"MN",7020006,"Redwood"
-96.0625,44.3125,27083,"Lyon County",25703,"MN",7020006,"Redwood"
-96.0625,44.4375,27083,"Lyon County",25703,"MN",7020004,"Hawk-Yellow Medicine"
-96.0625,44.5625,27083,"Lyon County",25703,"MN",7020004,"Hawk-Yellow Medicine"
-96.0625,44.6875,27173,"Yellow Medicine County",10294,"MN",7020004,"Hawk-Yellow Medicine"
-96.0625,44.8125,27073,"Lac qui Parle County",7184,"MN",7020003,"Lac Qui Parle"
-96.0625,44.9375,27073,"Lac qui Parle County",7184,"MN",7020003,"Lac Qui Parle"
-96.0625,45.0625,27073,"Lac qui Parle County",7184,"MN",7020003,"Lac Qui Parle"
-96.0625,45.1875,27151,"Swift County",9678,"MN,SD,ND",7020001,"Upper Minnesota"
-96.0625,45.3125,27151,"Swift County",9678,"MN,SD,ND",7020001,"Upper Minnesota"
-96.0625,45.4375,27149,"Stevens County",9723,"MN",7020002,"Pomme De Terre"
-96.0625,45.5625,27149,"Stevens County",9723,"MN",7020002,"Pomme De Terre"
-96.0625,45.6875,27149,"Stevens County",9723,"MN",9020102,"Mustinka"
-96.0625,45.8125,27051,"Grant County",5990,"MN",9020102,"Mustinka"
-96.0625,45.9375,27051,"Grant County",5990,"MN,SD,ND",9020101,"Bois De Sioux"
-96.0625,46.0625,27051,"Grant County",5990,"MN",9020102,"Mustinka"
-96.0625,46.1875,27111,"Otter Tail County",57369,"MN",9020102,"Mustinka"
-96.0625,46.3125,27111,"Otter Tail County",57369,"MN",9020103,"Otter Tail"
-96.0625,46.4375,27111,"Otter Tail County",57369,"MN",9020103,"Otter Tail"
-96.0625,46.5625,27111,"Otter Tail County",57369,"MN",9020103,"Otter Tail"
-96.0625,46.6875,27111,"Otter Tail County",57369,"MN",9020103,"Otter Tail"
-96.0625,46.8125,27005,"Becker County",32800,"MN",9020103,"Otter Tail"
-96.0625,46.9375,27005,"Becker County",32800,"MN",9020106,"Buffalo"
-96.0625,47.0625,27005,"Becker County",32800,"MN",9020108,"Eastern Wild Rice"
-96.0625,47.1875,27087,"Mahnomen County",5475,"MN",9020108,"Eastern Wild Rice"
-96.0625,47.3125,27087,"Mahnomen County",5475,"MN",9020108,"Eastern Wild Rice"
-96.0625,47.4375,27087,"Mahnomen County",5475,"MN",9020108,"Eastern Wild Rice"
-96.0625,47.5625,27119,"Polk County",31522,"MN,ND",9020301,"Sandhill-Wilson"
-96.0625,47.6875,27119,"Polk County",31522,"MN",9020305,"Clearwater"
-96.0625,47.8125,27125,"Red Lake County",4087,"MN",9020305,"Clearwater"
-96.0625,47.9375,27125,"Red Lake County",4087,"MN",9020303,"Red Lake"
-96.0625,48.0625,27113,"Pennington County",14008,"MN",9020303,"Red Lake"
-96.0625,48.1875,27089,"Marshall County",9454,"MN",9020304,"Thief"
-96.0625,48.3125,27089,"Marshall County",9454,"MN",9020304,"Thief"
-96.0625,48.4375,27089,"Marshall County",9454,"MN",9020304,"Thief"
-96.0625,48.5625,27135,"Roseau County",15587,"MN,CN",9020312,"Two Rivers"
-96.0625,48.6875,27135,"Roseau County",15587,"MN,CN",9020312,"Two Rivers"
-96.0625,48.8125,27135,"Roseau County",15587,"CN,MN",9020314,"Roseau"
-96.0625,48.9375,27135,"Roseau County",15587,"CN,MN",9020314,"Roseau"
-96.1875,28.6875,48321,"Matagorda County",36639,"TX",12100401,"East Matagorda Bay"
-96.1875,28.8125,48321,"Matagorda County",36639,"TX",12100401,"East Matagorda Bay"
-96.1875,28.9375,48321,"Matagorda County",36639,"TX",12100401,"East Matagorda Bay"
-96.1875,29.0625,48481,"Wharton County",41185,"TX",12100401,"East Matagorda Bay"
-96.1875,29.1875,48481,"Wharton County",41185,"TX",12090302,"Lower Colorado"
-96.1875,29.3125,48481,"Wharton County",41185,"TX",12090302,"Lower Colorado"
-96.1875,29.4375,48481,"Wharton County",41185,"TX",12090401,"San Bernard"
-96.1875,29.5625,48481,"Wharton County",41185,"TX",12090401,"San Bernard"
-96.1875,29.6875,48015,"Austin County",28573,"TX",12090401,"San Bernard"
-96.1875,29.8125,48015,"Austin County",28573,"TX",12070104,"Lower Brazos"
-96.1875,29.9375,48015,"Austin County",28573,"TX",12070104,"Lower Brazos"
-96.1875,30.0625,48015,"Austin County",28573,"TX",12070104,"Lower Brazos"
-96.1875,30.1875,48477,"Washington County",33863,"TX",12070101,"Lower Brazos-Little Brazos"
-96.1875,30.3125,48477,"Washington County",33863,"TX",12070101,"Lower Brazos-Little Brazos"
-96.1875,30.4375,48041,"Brazos County",197642,"TX",12070103,"Navasota"
-96.1875,30.5625,48041,"Brazos County",197642,"TX",12070103,"Navasota"
-96.1875,30.6875,48041,"Brazos County",197642,"TX",12070103,"Navasota"
-96.1875,30.8125,48041,"Brazos County",197642,"TX",12070103,"Navasota"
-96.1875,30.9375,48313,"Madison County",13689,"TX",12070103,"Navasota"
-96.1875,31.0625,48289,"Leon County",16802,"TX",12070103,"Navasota"
-96.1875,31.1875,48289,"Leon County",16802,"TX",12070103,"Navasota"
-96.1875,31.3125,48289,"Leon County",16802,"TX",12070103,"Navasota"
-96.1875,31.4375,48161,"Freestone County",19657,"TX",12070103,"Navasota"
-96.1875,31.5625,48161,"Freestone County",19657,"TX",12030201,"Lower Trinity-Tehuacana"
-96.1875,31.6875,48161,"Freestone County",19657,"TX",12030201,"Lower Trinity-Tehuacana"
-96.1875,31.8125,48161,"Freestone County",19657,"TX",12030201,"Lower Trinity-Tehuacana"
-96.1875,31.9375,48161,"Freestone County",19657,"TX",12030201,"Lower Trinity-Tehuacana"
-96.1875,32.0625,48349,"Navarro County",47883,"TX",12030108,"Richland"
-96.1875,32.1875,48349,"Navarro County",47883,"TX",12030105,"Upper Trinity"
-96.1875,32.3125,48213,"Henderson County",78636,"TX",12030107,"Cedar"
-96.1875,32.4375,48257,"Kaufman County",105220,"TX",12030107,"Cedar"
-96.1875,32.5625,48257,"Kaufman County",105220,"TX",12030107,"Cedar"
-96.1875,32.6875,48257,"Kaufman County",105220,"TX",12030107,"Cedar"
-96.1875,32.8125,48257,"Kaufman County",105220,"TX",12010001,"Upper Sabine"
-96.1875,32.9375,48231,"Hunt County",86455,"TX",12010001,"Upper Sabine"
-96.1875,33.0625,48231,"Hunt County",86455,"TX",12010001,"Upper Sabine"
-96.1875,33.1875,48231,"Hunt County",86455,"TX",12010001,"Upper Sabine"
-96.1875,33.3125,48231,"Hunt County",86455,"TX",12010001,"Upper Sabine"
-96.1875,33.4375,48147,"Fannin County",33819,"OK,TX",11140101,"Bois D'arc-Island"
-96.1875,33.5625,48147,"Fannin County",33819,"OK,TX",11140101,"Bois D'arc-Island"
-96.1875,33.6875,48147,"Fannin County",33819,"OK,TX",11140101,"Bois D'arc-Island"
-96.1875,33.8125,40013,"Bryan County",43079,"OK,TX",11140101,"Bois D'arc-Island"
-96.1875,33.9375,40013,"Bryan County",43079,"OK",11140102,"Blue"
-96.1875,34.0625,40013,"Bryan County",43079,"OK",11140102,"Blue"
-96.1875,34.1875,40005,"Atoka County",14070,"OK",11140104,"Clear Boggy"
-96.1875,34.3125,40005,"Atoka County",14070,"OK",11140104,"Clear Boggy"
-96.1875,34.4375,40029,"Coal County",5927,"OK",11140103,"Muddy Boggy"
-96.1875,34.5625,40029,"Coal County",5927,"OK",11140103,"Muddy Boggy"
-96.1875,34.6875,40029,"Coal County",5927,"OK",11140103,"Muddy Boggy"
-96.1875,34.8125,40063,"Hughes County",13838,"OK",11140103,"Muddy Boggy"
-96.1875,34.9375,40063,"Hughes County",13838,"OK",11090202,"Lower Canadian-Walnut"
-96.1875,35.0625,40063,"Hughes County",13838,"OK",11090204,"Lower Canadian"
-96.1875,35.1875,40063,"Hughes County",13838,"OK",11100302,"Lower North Canadian"
-96.1875,35.3125,40107,"Okfuskee County",12268,"OK",11100302,"Lower North Canadian"
-96.1875,35.4375,40107,"Okfuskee County",12268,"OK",11100303,"Deep Fork"
-96.1875,35.5625,40111,"Okmulgee County",39747,"OK",11100303,"Deep Fork"
-96.1875,35.6875,40111,"Okmulgee County",39747,"OK",11100303,"Deep Fork"
-96.1875,35.8125,40111,"Okmulgee County",39747,"OK",11100303,"Deep Fork"
-96.1875,35.9375,40037,"Creek County",70246,"OK",11110101,"Polecat-Snake"
-96.1875,36.0625,40037,"Creek County",70246,"OK",11110101,"Polecat-Snake"
-96.1875,36.1875,40113,"Osage County",47800,"OK",11110101,"Polecat-Snake"
-96.1875,36.3125,40113,"Osage County",47800,"OK",11070107,"Bird"
-96.1875,36.4375,40113,"Osage County",47800,"OK",11070107,"Bird"
-96.1875,36.5625,40113,"Osage County",47800,"OK",11070107,"Bird"
-96.1875,36.6875,40113,"Osage County",47800,"KS,OK",11070106,"Caney"
-96.1875,36.8125,40113,"Osage County",47800,"KS,OK",11070106,"Caney"
-96.1875,36.9375,40113,"Osage County",47800,"KS,OK",11070106,"Caney"
-96.1875,37.0625,20019,"Chautauqua County",3614,"KS,OK",11070106,"Caney"
-96.1875,37.1875,20019,"Chautauqua County",3614,"KS,OK",11070106,"Caney"
-96.1875,37.3125,20049,"Elk County",2782,"KS",11070104,"Elk"
-96.1875,37.4375,20049,"Elk County",2782,"KS",11070104,"Elk"
-96.1875,37.5625,20049,"Elk County",2782,"KS",11070102,"Fall"
-96.1875,37.6875,20073,"Greenwood County",6582,"KS",11070102,"Fall"
-96.1875,37.8125,20073,"Greenwood County",6582,"KS",11070101,"Upper Verdigris"
-96.1875,37.9375,20073,"Greenwood County",6582,"KS",11070101,"Upper Verdigris"
-96.1875,38.0625,20073,"Greenwood County",6582,"KS",11070101,"Upper Verdigris"
-96.1875,38.1875,20111,"Lyon County",33624,"KS",11070101,"Upper Verdigris"
-96.1875,38.3125,20111,"Lyon County",33624,"KS",11070203,"Lower Cottonwood"
-96.1875,38.4375,20111,"Lyon County",33624,"KS",11070201,"Neosho Headwaters"
-96.1875,38.5625,20111,"Lyon County",33624,"KS",11070201,"Neosho Headwaters"
-96.1875,38.6875,20111,"Lyon County",33624,"KS",10290101,"Upper Marais Des Cygnes"
-96.1875,38.8125,20197,"Wabaunsee County",7050,"KS",10290101,"Upper Marais Des Cygnes"
-96.1875,38.9375,20197,"Wabaunsee County",7050,"KS",10270102,"Middle Kansas"
-96.1875,39.0625,20197,"Wabaunsee County",7050,"KS",10270102,"Middle Kansas"
-96.1875,39.1875,20197,"Wabaunsee County",7050,"KS",10270102,"Middle Kansas"
-96.1875,39.3125,20149,"Pottawatomie County",22009,"KS",10270102,"Middle Kansas"
-96.1875,39.4375,20149,"Pottawatomie County",22009,"KS",10270102,"Middle Kansas"
-96.1875,39.5625,20149,"Pottawatomie County",22009,"KS",10270102,"Middle Kansas"
-96.1875,39.6875,20131,"Nemaha County",10149,"KS",10270205,"Lower Big Blue"
-96.1875,39.8125,20131,"Nemaha County",10149,"KS",10270205,"Lower Big Blue"
-96.1875,39.9375,20131,"Nemaha County",10149,"KS,NE",10240007,"South Fork Big Nemaha"
-96.1875,40.0625,31133,"Pawnee County",2759,"KS,NE",10240007,"South Fork Big Nemaha"
-96.1875,40.1875,31133,"Pawnee County",2759,"KS,NE",10240008,"Big Nemaha"
-96.1875,40.3125,31097,"Johnson County",5182,"KS,NE",10240008,"Big Nemaha"
-96.1875,40.4375,31097,"Johnson County",5182,"NE",10240006,"Little Nemaha"
-96.1875,40.5625,31131,"Otoe County",15727,"NE",10240006,"Little Nemaha"
-96.1875,40.6875,31131,"Otoe County",15727,"NE",10240006,"Little Nemaha"
-96.1875,40.8125,31025,"Cass County",25222,"IA,NE",10240001,"Keg-Weeping Water"
-96.1875,40.9375,31025,"Cass County",25222,"NE",10200202,"Lower Platte"
-96.1875,41.0625,31153,"Sarpy County",162728,"NE",10200202,"Lower Platte"
-96.1875,41.1875,31153,"Sarpy County",162728,"IA,NE",10230006,"Big Papillion-Mosquito"
-96.1875,41.3125,31055,"Douglas County",524697,"IA,NE",10230006,"Big Papillion-Mosquito"
-96.1875,41.4375,31177,"Washington County",20234,"IA,NE",10230006,"Big Papillion-Mosquito"
-96.1875,41.5625,31177,"Washington County",20234,"IA,NE",10230001,"Blackbird-Soldier"
-96.1875,41.6875,31021,"Burt County",6748,"IA,NE",10230001,"Blackbird-Soldier"
-96.1875,41.8125,31021,"Burt County",6748,"IA,NE",10230001,"Blackbird-Soldier"
-96.1875,41.9375,31021,"Burt County",6748,"IA,NE",10230001,"Blackbird-Soldier"
-96.1875,42.0625,19133,"Monona County",9208,"IA,NE",10230001,"Blackbird-Soldier"
-96.1875,42.1875,19133,"Monona County",9208,"IA,NE",10230001,"Blackbird-Soldier"
-96.1875,42.3125,19193,"Woodbury County",102155,"IA",10230004,"Monona-Harrison Ditch"
-96.1875,42.4375,19193,"Woodbury County",102155,"IA",10230004,"Monona-Harrison Ditch"
-96.1875,42.5625,19149,"Plymouth County",24923,"IA",10230004,"Monona-Harrison Ditch"
-96.1875,42.6875,19149,"Plymouth County",24923,"IA",10230002,"Floyd"
-96.1875,42.8125,19149,"Plymouth County",24923,"IA",10230002,"Floyd"
-96.1875,42.9375,19167,"Sioux County",34050,"IA",10230002,"Floyd"
-96.1875,43.0625,19167,"Sioux County",34050,"IA",10230002,"Floyd"
-96.1875,43.1875,19167,"Sioux County",34050,"IA,MN",10170204,"Rock"
-96.1875,43.3125,19119,"Lyon County",11659,"IA,MN",10170204,"Rock"
-96.1875,43.4375,19119,"Lyon County",11659,"IA,MN",10170204,"Rock"
-96.1875,43.5625,27133,"Rock County",9601,"IA,MN",10170204,"Rock"
-96.1875,43.6875,27133,"Rock County",9601,"IA,MN",10170204,"Rock"
-96.1875,43.8125,27133,"Rock County",9601,"IA,MN",10170204,"Rock"
-96.1875,43.9375,27117,"Pipestone County",9470,"IA,MN",10170204,"Rock"
-96.1875,44.0625,27117,"Pipestone County",9470,"IA,MN",10170204,"Rock"
-96.1875,44.1875,27117,"Pipestone County",9470,"MN",7020006,"Redwood"
-96.1875,44.3125,27081,"Lincoln County",5854,"MN",7020006,"Redwood"
-96.1875,44.4375,27081,"Lincoln County",5854,"MN",7020004,"Hawk-Yellow Medicine"
-96.1875,44.5625,27081,"Lincoln County",5854,"MN",7020004,"Hawk-Yellow Medicine"
-96.1875,44.6875,27173,"Yellow Medicine County",10294,"MN",7020004,"Hawk-Yellow Medicine"
-96.1875,44.8125,27073,"Lac qui Parle County",7184,"MN",7020003,"Lac Qui Parle"
-96.1875,44.9375,27073,"Lac qui Parle County",7184,"MN",7020003,"Lac Qui Parle"
-96.1875,45.0625,27073,"Lac qui Parle County",7184,"MN",7020003,"Lac Qui Parle"
-96.1875,45.1875,27073,"Lac qui Parle County",7184,"MN,SD,ND",7020001,"Upper Minnesota"
-96.1875,45.3125,27011,"Big Stone County",5209,"MN,SD,ND",7020001,"Upper Minnesota"
-96.1875,45.4375,27149,"Stevens County",9723,"MN",7020002,"Pomme De Terre"
-96.1875,45.5625,27149,"Stevens County",9723,"MN",7020002,"Pomme De Terre"
-96.1875,45.6875,27149,"Stevens County",9723,"MN",9020102,"Mustinka"
-96.1875,45.8125,27051,"Grant County",5990,"MN",9020102,"Mustinka"
-96.1875,45.9375,27051,"Grant County",5990,"MN,SD,ND",9020101,"Bois De Sioux"
-96.1875,46.0625,27051,"Grant County",5990,"MN,SD,ND",9020101,"Bois De Sioux"
-96.1875,46.1875,27111,"Otter Tail County",57369,"MN",9020103,"Otter Tail"
-96.1875,46.3125,27111,"Otter Tail County",57369,"MN",9020103,"Otter Tail"
-96.1875,46.4375,27111,"Otter Tail County",57369,"MN",9020103,"Otter Tail"
-96.1875,46.5625,27111,"Otter Tail County",57369,"MN",9020106,"Buffalo"
-96.1875,46.6875,27027,"Clay County",59638,"MN",9020106,"Buffalo"
-96.1875,46.8125,27027,"Clay County",59638,"MN",9020106,"Buffalo"
-96.1875,46.9375,27027,"Clay County",59638,"MN",9020106,"Buffalo"
-96.1875,47.0625,27005,"Becker County",32800,"MN",9020108,"Eastern Wild Rice"
-96.1875,47.1875,27107,"Norman County",6753,"MN",9020108,"Eastern Wild Rice"
-96.1875,47.3125,27107,"Norman County",6753,"MN",9020108,"Eastern Wild Rice"
-96.1875,47.4375,27107,"Norman County",6753,"MN",9020108,"Eastern Wild Rice"
-96.1875,47.5625,27119,"Polk County",31522,"MN,ND",9020301,"Sandhill-Wilson"
-96.1875,47.6875,27119,"Polk County",31522,"MN",9020303,"Red Lake"
-96.1875,47.8125,27125,"Red Lake County",4087,"MN",9020305,"Clearwater"
-96.1875,47.9375,27125,"Red Lake County",4087,"MN",9020303,"Red Lake"
-96.1875,48.0625,27113,"Pennington County",14008,"MN",9020303,"Red Lake"
-96.1875,48.1875,27089,"Marshall County",9454,"MN",9020304,"Thief"
-96.1875,48.3125,27089,"Marshall County",9454,"MN",9020309,"Snake"
-96.1875,48.4375,27089,"Marshall County",9454,"MN",9020309,"Snake"
-96.1875,48.5625,27135,"Roseau County",15587,"MN,CN",9020312,"Two Rivers"
-96.1875,48.6875,27135,"Roseau County",15587,"MN,CN",9020312,"Two Rivers"
-96.1875,48.8125,27135,"Roseau County",15587,"MN,CN",9020312,"Two Rivers"
-96.1875,48.9375,27135,"Roseau County",15587,"CN,MN",9020314,"Roseau"
-96.3125,28.6875,48321,"Matagorda County",36639,"TX",12100401,"East Matagorda Bay"
-96.3125,28.8125,48321,"Matagorda County",36639,"TX",12100401,"East Matagorda Bay"
-96.3125,28.9375,48239,"Jackson County",14201,"TX",12100401,"East Matagorda Bay"
-96.3125,29.0625,48481,"Wharton County",41185,"TX",12100401,"East Matagorda Bay"
-96.3125,29.1875,48481,"Wharton County",41185,"TX",12100401,"East Matagorda Bay"
-96.3125,29.3125,48481,"Wharton County",41185,"TX",12090302,"Lower Colorado"
-96.3125,29.4375,48481,"Wharton County",41185,"TX",12090302,"Lower Colorado"
-96.3125,29.5625,48089,"Colorado County",20776,"TX",12090401,"San Bernard"
-96.3125,29.6875,48089,"Colorado County",20776,"TX",12090401,"San Bernard"
-96.3125,29.8125,48015,"Austin County",28573,"TX",12090401,"San Bernard"
-96.3125,29.9375,48015,"Austin County",28573,"TX",12070104,"Lower Brazos"
-96.3125,30.0625,48015,"Austin County",28573,"TX",12070104,"Lower Brazos"
-96.3125,30.1875,48477,"Washington County",33863,"TX",12070101,"Lower Brazos-Little Brazos"
-96.3125,30.3125,48477,"Washington County",33863,"TX",12070101,"Lower Brazos-Little Brazos"
-96.3125,30.4375,48051,"Burleson County",17201,"TX",12070101,"Lower Brazos-Little Brazos"
-96.3125,30.5625,48041,"Brazos County",197642,"TX",12070101,"Lower Brazos-Little Brazos"
-96.3125,30.6875,48041,"Brazos County",197642,"TX",12070103,"Navasota"
-96.3125,30.8125,48041,"Brazos County",197642,"TX",12070103,"Navasota"
-96.3125,30.9375,48395,"Robertson County",16574,"TX",12070103,"Navasota"
-96.3125,31.0625,48395,"Robertson County",16574,"TX",12070103,"Navasota"
-96.3125,31.1875,48395,"Robertson County",16574,"TX",12070103,"Navasota"
-96.3125,31.3125,48289,"Leon County",16802,"TX",12070103,"Navasota"
-96.3125,31.4375,48293,"Limestone County",23417,"TX",12070103,"Navasota"
-96.3125,31.5625,48161,"Freestone County",19657,"TX",12070103,"Navasota"
-96.3125,31.6875,48161,"Freestone County",19657,"TX",12030201,"Lower Trinity-Tehuacana"
-96.3125,31.8125,48161,"Freestone County",19657,"TX",12030201,"Lower Trinity-Tehuacana"
-96.3125,31.9375,48349,"Navarro County",47883,"TX",12030108,"Richland"
-96.3125,32.0625,48349,"Navarro County",47883,"TX",12030109,"Chambers"
-96.3125,32.1875,48349,"Navarro County",47883,"TX",12030105,"Upper Trinity"
-96.3125,32.3125,48213,"Henderson County",78636,"TX",12030105,"Upper Trinity"
-96.3125,32.4375,48257,"Kaufman County",105220,"TX",12030107,"Cedar"
-96.3125,32.5625,48257,"Kaufman County",105220,"TX",12030107,"Cedar"
-96.3125,32.6875,48257,"Kaufman County",105220,"TX",12030107,"Cedar"
-96.3125,32.8125,48257,"Kaufman County",105220,"TX",12030107,"Cedar"
-96.3125,32.9375,48397,"Rockwall County",81020,"TX",12010001,"Upper Sabine"
-96.3125,33.0625,48085,"Collin County",811308,"TX",12010001,"Upper Sabine"
-96.3125,33.1875,48085,"Collin County",811308,"TX",12010001,"Upper Sabine"
-96.3125,33.3125,48085,"Collin County",811308,"TX",12030106,"East Fork Trinity"
-96.3125,33.4375,48147,"Fannin County",33819,"OK,TX",11140101,"Bois D'arc-Island"
-96.3125,33.5625,48147,"Fannin County",33819,"OK,TX",11140101,"Bois D'arc-Island"
-96.3125,33.6875,48147,"Fannin County",33819,"OK,TX",11140101,"Bois D'arc-Island"
-96.3125,33.8125,40013,"Bryan County",43079,"OK,TX",11140101,"Bois D'arc-Island"
-96.3125,33.9375,40013,"Bryan County",43079,"OK",11140102,"Blue"
-96.3125,34.0625,40013,"Bryan County",43079,"OK",11140102,"Blue"
-96.3125,34.1875,40005,"Atoka County",14070,"OK",11140104,"Clear Boggy"
-96.3125,34.3125,40005,"Atoka County",14070,"OK",11140104,"Clear Boggy"
-96.3125,34.4375,40029,"Coal County",5927,"OK",11140104,"Clear Boggy"
-96.3125,34.5625,40029,"Coal County",5927,"OK",11140104,"Clear Boggy"
-96.3125,34.6875,40029,"Coal County",5927,"OK",11140103,"Muddy Boggy"
-96.3125,34.8125,40063,"Hughes County",13838,"OK",11140103,"Muddy Boggy"
-96.3125,34.9375,40063,"Hughes County",13838,"OK",11090202,"Lower Canadian-Walnut"
-96.3125,35.0625,40063,"Hughes County",13838,"OK",11100302,"Lower North Canadian"
-96.3125,35.1875,40063,"Hughes County",13838,"OK",11100302,"Lower North Canadian"
-96.3125,35.3125,40107,"Okfuskee County",12268,"OK",11100302,"Lower North Canadian"
-96.3125,35.4375,40107,"Okfuskee County",12268,"OK",11100302,"Lower North Canadian"
-96.3125,35.5625,40107,"Okfuskee County",12268,"OK",11100303,"Deep Fork"
-96.3125,35.6875,40037,"Creek County",70246,"OK",11100303,"Deep Fork"
-96.3125,35.8125,40037,"Creek County",70246,"OK",11100303,"Deep Fork"
-96.3125,35.9375,40037,"Creek County",70246,"OK",11110101,"Polecat-Snake"
-96.3125,36.0625,40037,"Creek County",70246,"OK",11050003,"Lower Cimarron"
-96.3125,36.1875,40117,"Pawnee County",16592,"OK",11050003,"Lower Cimarron"
-96.3125,36.3125,40113,"Osage County",47800,"OK",11070107,"Bird"
-96.3125,36.4375,40113,"Osage County",47800,"OK",11070107,"Bird"
-96.3125,36.5625,40113,"Osage County",47800,"OK",11070107,"Bird"
-96.3125,36.6875,40113,"Osage County",47800,"OK",11070107,"Bird"
-96.3125,36.8125,40113,"Osage County",47800,"KS,OK",11070106,"Caney"
-96.3125,36.9375,40113,"Osage County",47800,"KS,OK",11070106,"Caney"
-96.3125,37.0625,20019,"Chautauqua County",3614,"KS,OK",11070106,"Caney"
-96.3125,37.1875,20019,"Chautauqua County",3614,"KS,OK",11070106,"Caney"
-96.3125,37.3125,20049,"Elk County",2782,"KS,OK",11070106,"Caney"
-96.3125,37.4375,20049,"Elk County",2782,"KS",11070104,"Elk"
-96.3125,37.5625,20049,"Elk County",2782,"KS",11070104,"Elk"
-96.3125,37.6875,20073,"Greenwood County",6582,"KS",11070102,"Fall"
-96.3125,37.8125,20073,"Greenwood County",6582,"KS",11070102,"Fall"
-96.3125,37.9375,20073,"Greenwood County",6582,"KS",11070101,"Upper Verdigris"
-96.3125,38.0625,20073,"Greenwood County",6582,"KS",11070101,"Upper Verdigris"
-96.3125,38.1875,20111,"Lyon County",33624,"KS",11070101,"Upper Verdigris"
-96.3125,38.3125,20111,"Lyon County",33624,"KS",11070203,"Lower Cottonwood"
-96.3125,38.4375,20111,"Lyon County",33624,"KS",11070203,"Lower Cottonwood"
-96.3125,38.5625,20111,"Lyon County",33624,"KS",11070201,"Neosho Headwaters"
-96.3125,38.6875,20111,"Lyon County",33624,"KS",11070201,"Neosho Headwaters"
-96.3125,38.8125,20197,"Wabaunsee County",7050,"KS",11070201,"Neosho Headwaters"
-96.3125,38.9375,20197,"Wabaunsee County",7050,"KS",10270102,"Middle Kansas"
-96.3125,39.0625,20197,"Wabaunsee County",7050,"KS",10270102,"Middle Kansas"
-96.3125,39.1875,20197,"Wabaunsee County",7050,"KS",10270102,"Middle Kansas"
-96.3125,39.3125,20149,"Pottawatomie County",22009,"KS",10270102,"Middle Kansas"
-96.3125,39.4375,20149,"Pottawatomie County",22009,"KS",10270102,"Middle Kansas"
-96.3125,39.5625,20149,"Pottawatomie County",22009,"KS",10270205,"Lower Big Blue"
-96.3125,39.6875,20117,"Marshall County",10057,"KS",10270205,"Lower Big Blue"
-96.3125,39.8125,20117,"Marshall County",10057,"KS",10270205,"Lower Big Blue"
-96.3125,39.9375,20117,"Marshall County",10057,"KS,NE",10240007,"South Fork Big Nemaha"
-96.3125,40.0625,31133,"Pawnee County",2759,"KS,NE",10240007,"South Fork Big Nemaha"
-96.3125,40.1875,31133,"Pawnee County",2759,"KS,NE",10240007,"South Fork Big Nemaha"
-96.3125,40.3125,31097,"Johnson County",5182,"KS,NE",10240008,"Big Nemaha"
-96.3125,40.4375,31097,"Johnson County",5182,"KS,NE",10240008,"Big Nemaha"
-96.3125,40.5625,31131,"Otoe County",15727,"NE",10240006,"Little Nemaha"
-96.3125,40.6875,31131,"Otoe County",15727,"NE",10240006,"Little Nemaha"
-96.3125,40.8125,31025,"Cass County",25222,"IA,NE",10240001,"Keg-Weeping Water"
-96.3125,40.9375,31025,"Cass County",25222,"NE",10200203,"Salt"
-96.3125,41.0625,31153,"Sarpy County",162728,"NE",10200202,"Lower Platte"
-96.3125,41.1875,31153,"Sarpy County",162728,"NE",10220003,"Lower Elkhorn"
-96.3125,41.3125,31055,"Douglas County",524697,"NE",10220003,"Lower Elkhorn"
-96.3125,41.4375,31177,"Washington County",20234,"NE",10220003,"Lower Elkhorn"
-96.3125,41.5625,31177,"Washington County",20234,"NE",10220003,"Lower Elkhorn"
-96.3125,41.6875,31021,"Burt County",6748,"NE",10220003,"Lower Elkhorn"
-96.3125,41.8125,31021,"Burt County",6748,"IA,NE",10230001,"Blackbird-Soldier"
